,text,title
5072,"Okay DoD'ers, here's a goddamn mystery for ya !

Today I was turning a 90 degree corner just like on any other day, but there
was a slight difference-  a rough spot right in my path caused the suspension
to compress in mid corner and some part of the bike hit the ground with a very
tangible ""thunk"".  I pulled over at first opportunity to sus out the damage. 
My bike is a Kawasaki GPX250R with footpegs that are hinged and sprung such
that they fold upward and backward on contact with ground etc., and on the
lower extreme corner of each peg there is mounted a ""bank-follower"", or a
little stud that theoretically is the first bit to hit the ground in a
100%-banked turn.  The stud is mounted on the footpeg by a threaded bit about 7
mm long, which screws into a threaded hole in the footpeg.  Now for the
mystery.

The stud on the side of the bike that clunked when I turned was absent.  I'm
fairly sure it was there before the event.  There was no damage to the end of
the footpeg where the stud would ordinarily have been.  In fact, the thread in
the hole in the footpeg was perfectly intact, with no evidence of something
having been forcefully ripped out of it only moments previously.  

Okay all you engineering types, how the f**k do you explain this ?  How can you
rip a tightly fitting steel thread out of a threaded hole (in alloy) without
damaging the thread in the hole ?  Is this some sort of hi-tech design thingo
that Kawasaki never mentioned, like that the end of the footpeg suddenly
changes phase on impact, to let the stud rip out, then changes back to a solid
?  I'm quite amazed at how this could have happened.  In the meantime, life
goes on, without a left-hand bank-follower.",rec.motorcycles
5073,"
Hey, what do we look like, a parts store?  Has it ever occurred to you to
visit your dealer and fork out the bucks for a new one?  What are the
chances of someone happening to have a '92 part laying around, much less
one in working condition?  Sheesh, some edu's.  

Besides, I only have the right side inverted GSX-R fork.  It's already been
converted into a floor lamp. ",rec.motorcycles
5074,"

In New Orleans, LA, there was a company making motorcycles for WHEELCHAIR 
bound people!  The rig consists of a flat-bed sidecar rig that the 
wheelchair can be clamped to.  The car has a set of hand controls mounted on 
conventional handlebars!  Looks wierd as hell to see this legless guy 
driving the rig from the car while his girlfriend sits on the bike as a 
passenger!

 ----===== DoD #8177 = Technician(Dr. Speed) .NOT. Student =====----",rec.motorcycles
5075,"It sounds like you got the cam timing off..........
",rec.motorcycles
5076,"Hi

I t was very nice out yesterday in the 'burgh, so i rode my bike
to my gynecologist appointment. When he came in to do the exam,
he noticed my helmet sitting on a chair. He got excited and picked it up 
and started asking all sorts of questions about bikes and dealers in the 
area and the MSF course. Apparently he rode a friends 125 for a
while years ago and recently the bug to ride caught him again.

Needless to say, I had never before talked about bikes so much in
such a position, if ya know what I mean :->

",rec.motorcycles
5077,"
Or perhaps it's referring to the wife and child sitting
in the sidecar next to the one-up on the
moto?

:)

Anyone ever heard of a game called oneup-onedown?

(it's a drinking game, for all you older folx...:)


",rec.motorcycles
5078,"/ hpcc01:rec.motorcycles / groverc@gold.gvg.tek.com (Grover Cleveland) /  9:07 am  Apr 14, 1993 /
Shop for your bike in Sacramento - the Bay area prices are
always much higher than elsewhere in the state.

GC
----------
Affirmative! Check Sacramento Bee, Fresno Bee, Modesto, Stockton,
Bakersfield and other newspapers for prices of motos in the
classifieds...a large main public library ought to have a
number of out-of-town papers. 

--------------------------------------------------------------------------
Graeme Harrison, Hewlett-Packard Co., Communications Components Division,
350 W Trimble Rd, San Jose, CA 95131 (gharriso@hpcc01.corp.hp.com) DoD#649 ",rec.motorcycles
5079,"
Yes.  Unfortunately, there is also the concept that the owner of a car
is not responsible for the actions of any (authorized) user of the car.
That's one of the biggest arguments against photo-radar ticketing
systems.


Trouble with that is, you then have no recourse if a mis-issued ticket
or a clerical error on a computer follow you around.  The City of Chicago
(the informal motto of which being ""The City the Works"") issues dozens
of parking tickets each year to people who have never set foot (or tire)
in the city.
",rec.motorcycles
5080,"--
-----------------------------------------------------------------------------
                     mike_johnson@mentorg.com",rec.motorcycles
5081,"
: The next question is how shall I carry the thing on the bike, given
: the metal frame and all. I have a big backrest (approx 12"" high) and
: was hoping that I would be able to bungee cord the backpack to the backrest.

: Any one have any experiences on such experimentation?

Put the pack on the pillion and bungee it to the backrest.
If that is not possible then you should be able to bungee it behind the
backrest, just make sure it doesn't bend or break anything like the rear
fender or turnsignals.
--",rec.motorcycles
5082,"
Yes.  He thought about it.

Jack Waters II
DoD#1919",rec.motorcycles
5083,"that's okay, he's perfectly welcome to come to Scotland you know ;-)

",rec.motorcycles
5084,"
When your helmetted nogin hits an immoveabe object, there are only four things
to dissipate the energy: the immoveable object, the helmet shell, the helmet
liner, the rider's head, the rider's ego (ok, five). Assuming that the helmet/
head assembly takes the same impact, if the shell cracks in one case, then in
the other the liner must be dented, or the head gets jiggled. If it's the
the liner that's dented, the helmet is just as toast as if the shell were
cracked, it won't absorb energy form an impact in that area. If it's the head
that's getting jiggled, maybe the new gear isn't of as high quality after all?",rec.motorcycles
5085,"I'm a biker and a dog-lover.

First and foremost, I want to mention some common sense.  If it's a choice
between injuring/killing a dog or getting yourself injured/killed, there is
only one rational decision.  Only the most insane animal rights kook would put
the dog first.

Second, it's useful to learn how to read a dog's body language.  How you react
to a dog who is chasing you because he thinks it's a game (and that you're
playing with him) is completely different from how you react to a dog which
has hostile intent.

Third, it's useful to learn how to present yourself to a dog.  Dogs are social
beasts, and recognize a domination/submission hierarchy.  To a dog, there are
two types of fellow-creatures; that which he dominates, and that which
dominate him.  You need to unambiguously represent yourself as being of the
latter class.  You are God: you are easily angered and your anger is terrible.
But God is also amused by one who properly submits to His dominance, and may
even on rare occasions dispense a kind word, a kind word, or even (oh joy oh
rapture unforeseen) A Dog Bisquit!

Now, how does that all relate to biking?  Well, first, it's a good idea to
assume that most dogs who chase motorcycles do so because they think it's a
game, and not out of overt hostility.  The MSF suggestion is a very good one;
when you see the dog coming, slow down so he determines a particular place of
interception.  Just before you (and he) reach that spot, punch the throttle so
that when he reaches it you're already long gone.  Dogs take a few seconds to
react to new input, and definitely cannot comprehend the acceleration that a
motorcycle is capable of.

With a hostile dog, or one which you repeatedly encounter, stronger measures
may be necessary.  This is the face off.  First -- and there is very important
-- make sure you NEVER face off a dog on his territory.  Face him off on the
road, not on his driveway.  If necessary, have a large stick, rolled up
newspaper, etc. (something the beast will understand is something that will
hurt him).  Stand your ground, then slowly advance.  Your mental attitude is
that you are VERY ANGRY and are going to dispense TERRIBLE PUNISHMENT.  The
larger the dog, the greater your anger.

Dogs will pick up anger, just as they can pick up fear.  And, since you and he
are not on his home territory, it may suddenly dawn on the dog that perhaps he
is on your territory, and that you are prepared to fight to the death.

Most dogs will decide that it is a good idea to retreat to their own territory
where there is at least a home advantage.  They'll also observe that you are
satisfied by that retreat (gesture of submission) and thus they have escaped
punishment.",rec.motorcycles
